,datetime,latitude,longitude
1732,02-27-2018 17:00:21,-1.973448,37.518295
1733,12-05-2018 18:07:06,-1.200784,37.768715
1734,08-22-2018 09:22:03,-2.121654,37.517115
1735,06-26-2018 10:35:36,-2.024483,36.48877
1736,03-14-2018 16:57:11,-0.722906,37.112023
1737,06-06-2018 07:56:34,-1.674035,37.165242
1738,12-30-2018 13:33:55,-2.706122,36.556842
1739,11-15-2018 21:34:13,-1.246533,37.155514
1740,08-01-2018 05:32:53,-0.602056,37.526005
1741,11-14-2018 18:16:59,-1.395825,36.78078
1742,06-24-2018 21:01:04,-1.167602,36.763416
1743,02-15-2018 11:36:54,-0.641003,37.745196
1744,05-15-2018 01:39:05,-0.589485,36.445405
1745,08-17-2018 00:59:15,-1.241051,36.575325
1746,02-25-2018 05:36:44,-2.685142,37.429322
1747,10-03-2018 20:36:47,-0.934571,37.824146
1748,07-30-2018 18:45:48,-1.865167,37.841069
1749,03-25-2018 23:28:54,-2.408603,36.528834
1750,10-09-2018 22:38:11,-0.797252,36.789399
1751,03-03-2018 02:42:16,-2.94668,37.369055
1752,05-15-2018 01:36:49,-3.045486,36.914402
1753,03-25-2018 10:17:06,-2.326826,37.736602
1754,07-15-2018 17:28:47,-1.525946,36.903456
1755,03-13-2018 19:33:39,-2.911056,36.574899
1756,08-20-2018 16:48:15,-2.1196,37.195069
1757,02-06-2018 00:27:37,-2.162492,37.743949
1758,01-12-2019 00:29:50,-1.748615,36.475206
1759,05-28-2018 16:14:10,-0.873882,36.5507
1760,04-08-2018 17:20:59,-2.497447,37.009269
1761,08-16-2018 02:21:32,-1.995938,37.851853
1762,01-10-2019 04:37:19,-1.013173,37.260201
1763,10-28-2018 10:15:07,-2.215946,36.669685
1764,05-09-2018 22:32:26,-2.12914,37.176342
1765,10-28-2018 15:46:32,-2.913223,36.850649
1766,10-15-2018 04:21:00,-2.203021,36.896939
1767,10-27-2018 22:48:29,-2.281872,37.48114
1768,01-30-2018 14:09:10,-1.166365,37.510794
1769,02-03-2018 21:40:37,-1.530304,37.136417
1770,04-07-2018 20:23:52,-0.780964,36.848614
1771,11-09-2018 10:42:37,-1.074218,37.036309
1772,04-09-2018 17:28:29,-1.547987,37.275718
1773,05-29-2018 04:57:18,-1.087746,37.576317
1774,01-29-2018 21:17:59,-2.802265,37.776182
1775,12-23-2018 11:14:37,-0.844204,36.973857
1776,03-23-2018 08:16:02,-1.914336,37.263503
1777,09-21-2018 14:16:52,-1.701941,37.488306
1778,11-21-2018 02:48:19,-1.077553,37.283816
1779,12-28-2018 18:23:43,-1.992278,37.361595
1780,12-22-2018 22:25:24,-2.790618,37.408041
1781,06-21-2018 18:12:32,-1.065526,36.568794
1782,11-11-2018 04:20:19,-2.786339,37.491849
1783,11-06-2018 17:05:19,-1.095134,37.149085
1784,04-11-2018 11:20:34,-1.55433,37.064359
1785,04-06-2018 12:07:15,-0.717527,37.625084
1786,12-31-2018 17:10:14,-1.210256,36.620662
1787,05-25-2018 04:55:20,-0.6801,36.873691
1788,01-07-2018 21:34:16,-2.555985,37.694672
1789,01-21-2018 09:29:35,-2.598599,37.021509
1790,05-24-2018 04:20:38,-2.456895,37.761192
1791,02-06-2018 23:32:06,-1.394939,36.337836
1792,09-02-2018 11:51:53,-1.096531,37.386618
1793,01-07-2018 07:52:43,-0.848551,36.870102
1794,01-29-2018 23:29:05,-1.502093,36.932872
1795,10-07-2018 02:01:24,-1.764954,37.707329
1796,05-19-2018 14:53:31,-0.748428,36.580942
1797,04-08-2018 08:26:28,-2.919166,36.42967
1798,05-21-2018 02:10:06,-2.50582,37.249464
1799,03-05-2018 09:10:07,-1.25374,37.699194
1800,05-14-2018 10:59:06,-0.616773,37.177919
1801,11-09-2018 14:21:31,-1.494141,37.656577
1802,05-07-2018 06:59:13,-1.278472,37.242988
1803,12-06-2018 10:40:37,-3.017079,36.489956
1804,08-06-2018 21:28:07,-1.834146,37.170933
1805,10-06-2018 01:18:34,-0.650426,36.919896
1806,06-10-2018 16:30:31,-2.726067,36.746876
1807,11-05-2018 11:01:30,-2.363193,37.364769
1808,01-06-2018 14:59:15,-1.276756,37.289798
1809,11-17-2018 02:39:24,-2.319785,37.591748
1810,12-20-2018 20:18:24,-2.377895,37.599699
1811,06-08-2018 02:42:05,-1.238907,36.501287
1812,02-12-2018 23:11:29,-2.751859,36.659861
1813,12-31-2018 12:27:15,-1.015679,37.010633
1814,09-14-2018 09:12:13,-2.405022,37.407831
1815,12-11-2018 03:34:28,-2.533436,36.724053
1816,09-26-2018 00:20:15,-2.40761,36.709556
1817,08-28-2018 11:47:06,-2.531608,36.933585
1818,09-23-2018 22:21:58,-1.981438,37.495654
1819,08-16-2018 07:56:10,-1.430098,36.952687
1820,11-14-2018 21:10:00,-2.626352,37.782191
1821,02-26-2018 17:30:05,-2.7883,36.894807
1822,03-01-2018 16:32:07,-0.61037,37.144553
1823,01-02-2019 13:50:07,-1.748837,37.255481
1824,02-20-2018 21:51:31,-1.84725,36.836565
1825,04-07-2018 03:14:41,-1.994427,37.288767
1826,08-24-2018 13:23:20,-1.994499,37.562124
1827,05-18-2018 09:18:29,-1.872332,36.849984
1828,01-12-2018 18:01:05,-1.934648,36.963779
1829,09-28-2018 00:59:26,-2.43406,37.87251
1830,06-28-2018 15:56:14,-1.911387,36.605154
1831,03-29-2018 03:38:40,-0.611424,37.777392
1832,02-14-2018 00:05:08,-1.703414,37.433074
1833,08-07-2018 09:51:35,-1.111174,37.878048
1834,04-07-2018 08:40:16,-1.147163,37.803393
1835,07-01-2018 19:53:51,-2.720845,37.012793
1836,11-01-2018 22:53:59,-2.74741,36.388796
1837,05-21-2018 04:27:14,-1.108744,37.694225
1838,09-25-2018 15:54:14,-2.34183,37.142633
1839,09-17-2018 18:49:01,-1.844667,36.932155
1840,01-06-2019 09:46:00,-2.186757,36.624252
1841,11-20-2018 11:46:08,-0.830309,37.564615
1842,10-24-2018 23:11:48,-2.206307,36.409524
1843,06-04-2018 21:27:33,-2.064467,36.828488
1844,08-03-2018 04:56:46,-2.12363,36.626238
1845,04-22-2018 05:27:57,-2.00413,36.540393
1846,04-01-2018 09:20:57,-1.672512,37.838441
1847,04-21-2018 04:07:49,-2.458465,36.592611
1848,03-24-2018 05:32:55,-1.583932,36.696408
1849,06-14-2018 04:41:33,-1.576242,36.555745
1850,05-21-2018 11:08:28,-2.967569,36.796643
1851,06-14-2018 10:13:41,-0.638926,37.370331
1852,06-11-2018 15:53:07,-2.593042,36.504733
1853,04-11-2018 03:22:39,-1.316691,37.4182
1854,01-02-2019 11:55:41,-2.4494,37.490667
1855,10-22-2018 12:01:19,-2.095096,37.329841
1856,06-16-2018 02:49:11,-0.578493,37.356815
1857,11-28-2018 22:28:17,-1.496334,37.14061
1858,01-03-2018 08:41:47,-2.759616,37.238632
1859,07-31-2018 10:26:50,-0.712546,36.518757
1860,06-28-2018 14:50:06,-1.001009,37.520856
1861,09-04-2018 21:15:07,-1.743432,36.391008
1862,01-24-2018 17:17:26,-1.57184,36.645085
1863,10-01-2018 08:55:35,-1.880815,36.594945
1864,12-07-2018 14:46:29,-2.255012,37.847542
1865,05-30-2018 19:48:44,-1.898856,37.824408
1866,06-30-2018 20:45:22,-1.658415,37.761116
1867,05-18-2018 23:40:08,-2.342412,37.621132
1868,07-30-2018 23:19:58,-2.025438,37.733939
1869,09-04-2018 02:07:19,-2.131189,37.430031
1870,09-29-2018 22:40:48,-2.425983,36.745007
1871,09-05-2018 11:42:28,-1.623201,37.703043
1872,05-19-2018 23:09:41,-1.098853,37.54506
1873,04-29-2018 13:16:23,-2.703028,37.709331
1874,05-24-2018 21:54:29,-3.047412,36.992485
1875,10-29-2018 16:30:58,-2.039926,37.166291
1876,02-24-2018 08:52:38,-1.791702,37.269745
1877,09-26-2018 02:55:45,-2.463919,37.627157
1878,09-29-2018 10:20:29,-1.963103,36.901024
1879,09-10-2018 03:55:58,-0.815121,36.457778
1880,08-15-2018 14:03:00,-2.337651,37.085949
1881,11-05-2018 03:07:14,-1.50425,37.409265
1882,12-20-2018 07:27:16,-1.384203,37.829627
1883,09-15-2018 18:19:16,-1.517988,36.711812
1884,02-15-2018 20:06:06,-2.501805,37.095519
1885,03-04-2018 14:42:32,-0.93452,36.817967
1886,08-14-2018 02:13:31,-0.590303,37.466936
1887,11-27-2018 14:33:09,-2.724741,37.840969
1888,12-12-2018 13:07:44,-1.384799,37.192681
1889,06-20-2018 08:12:59,-1.442583,37.567147
1890,01-31-2018 14:06:30,-1.514456,37.119879
1891,11-04-2018 00:46:40,-2.267611,36.989336
1892,03-23-2018 23:44:27,-2.98485,37.025816
1893,06-29-2018 12:58:26,-2.73061,37.279025
1894,11-08-2018 08:31:08,-2.321301,36.530385
1895,02-23-2018 06:14:46,-1.246159,37.62629
1896,01-09-2018 14:54:21,-0.957987,36.852234
1897,07-10-2018 15:28:23,-1.137302,37.436865
1898,09-05-2018 08:06:13,-1.432047,36.976264
1899,04-08-2018 07:15:56,-1.103516,37.765646
1900,01-14-2018 08:58:25,-0.729283,36.599039
1901,12-13-2018 04:17:01,-1.057195,36.515332
1902,03-24-2018 01:52:19,-1.769714,37.866413
1903,07-27-2018 17:29:13,-0.959655,36.772088
1904,06-08-2018 02:05:57,-1.080362,37.237388
1905,05-02-2018 20:43:06,-0.602907,37.538315
1906,02-02-2018 06:36:11,-3.01039,37.349345
1907,04-25-2018 00:06:18,-2.912837,37.878772
1908,01-10-2018 16:02:12,-0.91471,36.817492
1909,06-14-2018 16:29:04,-2.202415,37.056329
1910,11-15-2018 08:21:01,-1.419582,37.263696
1911,07-27-2018 02:32:54,-1.202492,37.706049
1912,04-25-2018 20:00:36,-2.409539,37.188503
1913,06-27-2018 20:49:31,-3.039431,36.691766
1914,03-02-2018 05:30:15,-1.881664,36.657958
1915,04-02-2018 21:34:59,-2.205756,37.063743
1916,05-27-2018 06:58:21,-3.026766,37.7253
1917,05-28-2018 02:31:17,-1.564208,36.502835
1918,10-01-2018 22:58:45,-2.547571,36.910576
1919,09-20-2018 07:32:34,-2.104383,37.841242
1920,02-18-2018 14:20:03,-2.574129,37.190447
1921,02-02-2018 12:47:19,-0.809664,37.246884
1922,06-01-2018 02:05:22,-1.262263,37.493649
1923,05-25-2018 17:21:52,-2.971317,36.439254
1924,07-06-2018 18:26:38,-2.502796,37.698969
1925,09-05-2018 17:56:33,-2.122484,37.647324
1926,10-25-2018 12:00:19,-1.229576,37.758736
1927,08-11-2018 00:39:52,-0.766273,36.419151
1928,07-25-2018 18:20:14,-2.680945,36.429602
1929,08-19-2018 22:33:27,-1.372342,37.335956
1930,02-26-2018 08:36:18,-0.861035,36.891319
1931,05-01-2018 08:28:10,-1.634435,37.704556
1932,11-07-2018 11:34:00,-1.28575,37.190963
1933,05-09-2018 14:57:12,-0.672809,36.615314
1934,08-29-2018 11:41:10,-0.600242,36.482613
1935,01-07-2018 08:34:15,-3.034298,36.36625
1936,10-02-2018 00:44:06,-0.74034,37.820069
1937,09-08-2018 14:41:36,-1.950951,37.720389
1938,08-01-2018 05:38:29,-1.80102,37.405537
1939,04-23-2018 09:05:32,-1.912995,37.800669
1940,12-12-2018 16:23:35,-2.262383,37.141966
1941,07-12-2018 22:22:38,-0.772232,37.372346
1942,06-04-2018 18:41:34,-0.774586,37.794661
1943,07-06-2018 12:33:40,-1.019039,37.060065
1944,06-23-2018 01:57:49,-2.544595,36.64477
1945,06-11-2018 14:58:22,-1.344163,37.808576
1946,07-03-2018 02:24:39,-1.183562,36.346116
1947,08-15-2018 03:27:20,-2.256163,36.880531
1948,05-03-2018 18:45:24,-0.787307,36.548905
1949,06-25-2018 07:17:50,-1.489707,37.090621
1950,08-08-2018 21:12:13,-1.123617,37.603736
1951,05-29-2018 12:10:09,-2.327712,37.825734
1952,08-03-2018 09:55:22,-1.436804,37.71163
1953,08-04-2018 12:45:53,-0.659697,37.026475
1954,05-29-2018 19:54:13,-2.876076,36.732432
1955,02-10-2018 18:18:58,-3.01766,36.510333
1956,07-12-2018 19:09:03,-2.749517,37.827336
1957,05-04-2018 16:26:18,-1.709222,36.983485
1958,09-03-2018 10:52:44,-2.018845,36.838183
1959,04-01-2018 14:20:39,-0.963938,36.938437
1960,12-20-2018 04:03:17,-2.399727,36.749208
1961,10-27-2018 04:24:12,-1.937142,37.681047
1962,08-31-2018 11:03:59,-1.357797,37.673754
1963,04-29-2018 02:17:01,-2.62968,37.81246
1964,02-27-2018 18:53:00,-1.386084,37.501512
1965,09-27-2018 23:57:47,-1.902802,37.185247
1966,06-12-2018 18:21:10,-1.423011,36.676655
1967,06-07-2018 20:08:03,-0.915694,36.563424
1968,03-25-2018 14:06:19,-2.039696,37.084775
1969,06-10-2018 03:15:28,-2.080822,36.600106
1970,10-28-2018 23:33:54,-1.579735,37.454407
1971,07-09-2018 23:12:05,-0.979293,37.176672
1972,06-02-2018 12:29:30,-1.387653,37.718122
1973,04-21-2018 15:38:08,-0.91017,37.673097
1974,02-15-2018 16:51:06,-2.045058,37.688314
1975,06-02-2018 11:21:49,-3.049252,37.134256
1976,03-30-2018 01:03:58,-2.766817,36.575018
1977,10-19-2018 20:26:57,-2.808349,37.294991
1978,07-08-2018 14:01:10,-2.627355,37.300309
1979,01-05-2018 14:34:41,-1.295542,36.579609
1980,10-29-2018 02:48:31,-2.494481,36.583521
1981,07-26-2018 18:42:04,-2.459743,37.252593
1982,10-25-2018 16:55:11,-2.786075,37.208557
1983,05-23-2018 00:40:31,-1.140568,36.443216
1984,05-06-2018 04:17:32,-0.940355,37.750687
1985,07-16-2018 19:34:42,-2.077126,36.820698
1986,02-17-2018 07:41:30,-1.253656,36.594948
1987,06-22-2018 22:50:14,-1.359649,37.428867
1988,11-10-2018 20:30:58,-2.368783,36.416375
1989,05-15-2018 06:43:28,-1.859974,36.381256
1990,12-17-2018 14:28:37,-3.021027,36.639668
1991,10-30-2018 06:59:38,-1.078499,37.674836
1992,06-17-2018 02:44:07,-0.876437,36.748834
1993,03-25-2018 04:40:51,-0.682834,36.637514
1994,08-21-2018 21:08:15,-2.383937,36.929362
1995,11-13-2018 08:17:29,-2.355832,37.456153
1996,04-07-2018 17:51:49,-1.399345,36.896109
1997,10-03-2018 20:04:01,-1.255347,36.907766
1998,06-01-2018 19:08:18,-2.876355,37.420324
1999,09-18-2018 02:13:38,-2.781486,36.964664
2000,10-22-2018 01:50:19,-0.81934,37.719502
2001,01-14-2018 20:02:27,-1.173645,37.749295
2002,06-11-2018 16:05:36,-2.321598,36.537927
2003,07-10-2018 18:54:15,-2.495777,37.422859
2004,03-20-2018 15:12:43,-1.886794,37.585558
2005,06-12-2018 14:46:49,-1.827615,37.430756
2006,04-16-2018 12:14:21,-2.140277,37.155161
2007,04-18-2018 15:58:57,-2.822394,37.598474
2008,11-30-2018 16:07:39,-2.061328,37.15606
2009,03-08-2018 22:45:23,-3.005632,36.457544
2010,11-03-2018 14:21:30,-1.186643,36.5476
2011,01-15-2018 01:11:23,-1.735455,37.456835
2012,01-18-2018 17:30:57,-1.714914,36.915309
2013,05-10-2018 17:23:18,-1.249957,36.451897
2014,09-07-2018 12:58:25,-2.945691,36.645478
2015,10-07-2018 19:52:06,-1.529963,36.970698
2016,11-25-2018 08:37:41,-1.170389,37.03404
2017,08-01-2018 20:29:50,-2.028752,37.339188
2018,01-04-2019 09:12:22,-1.029998,37.391001
2019,10-01-2018 03:21:57,-0.993372,37.239558
2020,04-27-2018 19:29:45,-2.258327,36.561901
2021,07-26-2018 20:13:54,-1.023024,36.615549
2022,04-22-2018 09:46:29,-1.565606,36.766314
2023,07-20-2018 14:10:15,-1.35265,37.018606
2024,09-20-2018 23:05:33,-2.01929,37.41292
2025,12-14-2018 22:02:54,-0.756131,37.191083
2026,08-06-2018 16:10:36,-1.718586,37.185295
2027,10-23-2018 10:11:21,-0.632187,36.638253
2028,01-19-2018 03:43:40,-1.335877,36.950338
2029,05-02-2018 14:06:08,-2.457764,37.640311
2030,06-03-2018 12:30:27,-1.80652,37.138835
2031,06-20-2018 16:11:37,-1.760667,37.48526
2032,09-07-2018 20:02:38,-2.170716,36.529325
2033,08-25-2018 21:12:40,-1.245863,37.353244
2034,12-17-2018 12:22:50,-1.3922,36.971651
2035,06-04-2018 22:16:46,-1.221081,37.799961
2036,02-06-2018 07:31:26,-2.060368,36.908094
2037,09-25-2018 14:19:19,-1.638676,36.606945
2038,06-07-2018 06:08:30,-2.133342,37.518977
2039,05-20-2018 08:56:55,-2.345307,37.117555
2040,04-01-2018 05:43:12,-1.733247,36.593091
2041,01-04-2019 13:40:33,-1.221442,37.822711
2042,08-07-2018 21:36:45,-1.19933,36.496494
2043,08-13-2018 09:28:38,-2.511388,37.441332
2044,02-13-2018 02:23:25,-1.201173,37.292148
2045,06-01-2018 16:56:55,-1.850958,36.825694
2046,08-08-2018 08:27:51,-1.543812,36.435033
2047,04-08-2018 20:51:39,-0.863984,37.679368
2048,11-17-2018 08:50:17,-0.895447,36.355453
2049,04-01-2018 13:50:33,-1.120333,37.438041
2050,12-03-2018 18:53:07,-3.044364,37.716255
2051,02-09-2018 14:37:59,-1.363165,36.946858
2052,10-02-2018 02:17:40,-2.181525,36.932633
2053,02-10-2018 03:56:23,-1.514252,36.552375
2054,10-09-2018 01:10:13,-0.979212,37.808949
2055,03-12-2018 19:48:19,-2.890611,37.134085
2056,03-04-2018 11:26:37,-1.133294,37.250086
2057,06-03-2018 14:11:27,-1.698105,37.311899
2058,05-20-2018 01:16:39,-2.239519,36.512333
2059,10-13-2018 03:42:56,-0.770175,36.852762
2060,05-18-2018 02:49:32,-2.13171,37.724094
2061,07-06-2018 19:00:35,-1.521217,36.533564
2062,02-10-2018 23:20:12,-2.059473,37.754384
2063,07-12-2018 03:07:42,-0.666698,37.475615
2064,09-30-2018 14:03:29,-0.812286,37.861553
2065,12-14-2018 00:04:24,-2.099127,37.208236
2066,06-29-2018 18:27:11,-2.461673,36.420652
2067,06-08-2018 14:32:29,-0.736271,36.583094
2068,07-01-2018 13:53:15,-2.969326,36.711691
2069,09-20-2018 02:38:50,-2.382249,36.807686
2070,04-19-2018 22:24:26,-1.042956,37.660772
2071,01-10-2019 01:46:36,-1.582545,36.571094
2072,03-16-2018 03:46:33,-2.975777,37.694741
2073,09-02-2018 14:22:07,-2.691377,37.33929
2074,03-24-2018 01:42:46,-1.462817,37.40476
2075,08-12-2018 09:29:47,-0.712067,36.913194
2076,08-01-2018 10:52:56,-1.578831,36.884598
2077,07-03-2018 07:11:14,-1.992774,36.361165
2078,07-28-2018 22:13:50,-2.532891,36.938307
2079,09-05-2018 06:36:31,-2.279546,37.560081
2080,06-01-2018 12:40:49,-1.887812,37.29519
2081,12-26-2018 19:21:32,-1.095822,37.080043
2082,10-12-2018 21:44:52,-2.58214,36.928042
2083,05-01-2018 22:44:07,-1.006013,36.432039
2084,08-06-2018 12:22:46,-0.921739,37.52841
2085,05-21-2018 12:15:46,-1.64117,36.784182
2086,09-24-2018 06:25:07,-2.201622,36.952572
2087,09-25-2018 05:45:05,-3.020529,36.886041
2088,01-22-2018 07:30:45,-2.971115,36.587821
2089,10-09-2018 18:17:35,-0.613394,37.49289
2090,03-11-2018 16:55:59,-2.109304,36.990369
2091,08-04-2018 00:25:16,-0.806121,36.391612
2092,04-26-2018 11:50:41,-2.652978,37.119964
2093,02-15-2018 10:57:46,-0.573549,36.944421
2094,05-26-2018 16:13:44,-1.517895,37.866827
2095,05-11-2018 07:37:58,-2.337035,37.093308
2096,01-24-2018 03:04:26,-0.857765,36.737509
2097,06-07-2018 12:29:35,-2.574435,37.583916
2098,03-10-2018 03:32:10,-1.034803,37.568454
2099,10-14-2018 13:16:14,-1.171347,36.918929
2100,08-22-2018 15:52:31,-1.364028,37.824999
2101,10-21-2018 19:36:55,-1.631197,37.045947
2102,10-11-2018 07:06:14,-2.955975,37.826248
2103,07-25-2018 02:17:57,-2.277524,36.769365
2104,10-25-2018 07:31:12,-0.829115,37.401062
2105,05-18-2018 23:13:03,-2.352183,36.740781
2106,04-14-2018 02:14:03,-1.112734,36.752971
2107,08-23-2018 11:00:38,-0.894243,37.479029
2108,01-04-2018 11:59:41,-1.701062,37.659905
2109,07-27-2018 11:27:43,-0.976843,37.46108
2110,03-07-2018 02:59:51,-2.788848,37.472766
2111,05-09-2018 18:26:33,-1.913731,36.624288
2112,11-01-2018 18:21:22,-2.383036,36.635905
2113,05-23-2018 17:19:00,-1.431848,37.220957
2114,08-26-2018 16:29:34,-1.56324,36.733855
2115,01-06-2018 17:15:22,-1.146222,37.676247
2116,12-26-2018 20:56:19,-1.892139,36.577498
2117,03-18-2018 16:00:56,-2.658345,37.461504
2118,06-07-2018 06:02:57,-1.997212,36.402887
2119,06-21-2018 15:38:26,-0.775652,36.806375
2120,05-25-2018 19:42:35,-2.9633,37.155712
2121,07-06-2018 02:33:19,-1.418383,36.982938
2122,04-07-2018 04:04:43,-2.710355,37.739595
2123,02-20-2018 07:51:48,-1.78561,37.551863
2124,07-16-2018 23:18:41,-2.896944,36.415904
2125,07-26-2018 06:53:37,-1.004519,37.718077
2126,01-06-2018 20:31:23,-2.563155,37.50424
2127,06-28-2018 17:46:00,-0.63393,36.834195
2128,02-15-2018 01:40:30,-1.444049,36.486314
2129,05-28-2018 08:36:28,-1.273517,37.035377
2130,05-26-2018 09:59:10,-0.902971,37.751065
2131,03-02-2018 20:44:08,-1.359228,36.669853
2132,05-07-2018 01:20:18,-1.001569,37.706927
2133,07-07-2018 06:58:29,-2.868982,37.041617
2134,03-04-2018 16:36:10,-1.326444,37.624297
2135,05-28-2018 16:01:21,-2.90508,36.411783
2136,09-18-2018 06:50:26,-1.951481,37.299047
2137,05-03-2018 21:09:26,-1.01529,37.566719
2138,04-16-2018 06:01:15,-1.410728,37.334949
2139,10-05-2018 06:56:32,-2.755758,37.629622
2140,12-13-2018 20:06:44,-2.978656,37.330211
2141,10-13-2018 00:54:08,-2.87704,37.115961
2142,01-10-2018 13:47:43,-1.626825,36.523911
2143,03-06-2018 20:06:29,-1.389812,36.806705
2144,09-27-2018 15:18:03,-2.05777,37.078758
2145,04-12-2018 20:01:06,-2.733671,36.448389
2146,06-14-2018 11:27:29,-2.248528,36.835875
2147,02-27-2018 16:22:50,-2.408172,37.454234
2148,08-05-2018 15:39:10,-2.26712,37.205301
2149,06-22-2018 14:00:09,-1.580236,37.536349
2150,12-17-2018 05:54:59,-0.740279,36.895746
2151,12-29-2018 18:14:26,-0.703868,37.373547
2152,03-21-2018 19:14:54,-1.196951,36.957985
2153,05-09-2018 18:38:09,-2.411787,37.071239
2154,07-01-2018 00:36:36,-1.35277,37.029791
2155,04-05-2018 07:06:09,-2.187668,36.423606
2156,10-02-2018 05:08:27,-0.774616,37.459418
2157,04-13-2018 02:40:32,-1.930385,37.587431
2158,01-04-2019 22:56:07,-2.133467,36.725229
2159,06-27-2018 23:31:54,-0.687496,37.362286
2160,07-11-2018 09:49:07,-1.341626,37.605718
2161,11-21-2018 12:54:15,-2.745982,37.131156
2162,06-27-2018 01:45:28,-2.423653,36.572609
2163,01-11-2019 17:04:43,-1.854668,36.905974
2164,07-26-2018 19:52:16,-1.975623,36.489277
2165,07-06-2018 04:35:14,-0.774397,37.440902
2166,01-23-2018 12:30:25,-0.962683,36.747913
2167,03-07-2018 00:23:56,-2.034329,36.997752
2168,01-15-2018 19:05:50,-2.872972,37.69725
2169,01-13-2018 07:24:06,-1.722858,37.572589
2170,01-09-2018 05:44:48,-2.900735,36.881071
2171,08-04-2018 05:47:50,-0.756886,37.777231
2172,02-09-2018 18:44:37,-1.348319,36.424848
2173,07-04-2018 11:32:05,-2.024914,37.494474
2174,07-14-2018 13:33:48,-2.955291,37.863588
2175,05-24-2018 23:26:39,-1.738929,37.606022
2176,10-23-2018 20:47:14,-2.29956,36.705373
2177,02-04-2018 17:50:40,-1.96164,36.441802
2178,08-21-2018 09:06:10,-2.713887,36.499198
2179,04-17-2018 21:09:11,-1.045042,37.317655
2180,09-23-2018 23:15:50,-2.287841,36.816941
2181,01-04-2018 18:17:32,-0.847498,36.848175
2182,08-29-2018 11:12:19,-2.870655,37.734715
2183,10-07-2018 00:41:15,-0.921964,37.667549
2184,10-25-2018 05:29:05,-2.054709,36.80452
2185,07-23-2018 21:53:50,-1.508505,36.918126
2186,02-13-2018 17:43:17,-0.970497,36.396151
2187,12-23-2018 12:46:57,-1.963867,36.744014
2188,06-21-2018 11:02:57,-1.819751,37.318345
2189,04-16-2018 08:15:14,-2.278544,37.259116
2190,03-21-2018 00:24:04,-2.219963,36.740844
2191,07-01-2018 19:04:01,-1.583367,37.15559
2192,04-04-2018 16:26:42,-2.603539,36.440035
2193,07-24-2018 11:29:44,-0.579796,36.980847
2194,03-23-2018 03:24:38,-1.187475,36.78632
2195,09-10-2018 19:45:50,-2.695302,37.696902
2196,12-08-2018 15:46:26,-1.131686,36.379753
2197,09-30-2018 16:25:56,-0.6515,37.507133
2198,06-15-2018 01:49:12,-2.908129,37.154402
2199,01-20-2018 18:18:30,-2.911593,36.659569
2200,06-17-2018 04:51:52,-2.99461,37.020425
2201,02-13-2018 06:48:58,-1.492808,37.274916
2202,07-10-2018 12:14:54,-0.848321,37.764777
2203,10-17-2018 12:51:01,-2.905522,36.654384
2204,09-05-2018 13:59:54,-2.994453,37.586235
2205,07-21-2018 18:10:19,-1.458553,36.721069
2206,01-06-2018 08:58:54,-2.954459,37.092447
2207,07-31-2018 21:31:50,-2.028267,37.455335
2208,01-25-2018 14:58:49,-1.289765,37.736543
2209,06-29-2018 09:28:32,-2.901728,37.341694
2210,01-12-2018 23:50:22,-1.547693,36.35538
2211,02-25-2018 04:04:44,-1.039855,37.543464
2212,04-29-2018 15:23:19,-0.854891,37.762108
2213,09-02-2018 01:31:07,-0.583738,36.360352
2214,07-05-2018 01:44:10,-2.80871,36.692491
2215,12-10-2018 00:41:25,-2.870304,37.761314
2216,12-16-2018 09:27:35,-1.942404,37.587488
2217,04-13-2018 23:42:09,-2.305424,36.730417
2218,01-15-2018 23:52:47,-1.466882,37.55101
2219,10-12-2018 16:40:21,-2.380215,37.374471
2220,03-27-2018 04:13:51,-1.728414,37.453977
2221,09-14-2018 11:38:40,-1.032662,36.654746
2222,02-24-2018 12:01:22,-2.078336,37.661529
2223,06-09-2018 18:44:39,-1.956815,37.22202
2224,08-14-2018 07:39:23,-2.18946,37.860724
2225,04-24-2018 01:32:44,-2.354424,37.247942
2226,09-28-2018 04:13:25,-1.507847,37.552766
2227,04-08-2018 16:31:52,-1.822298,36.559758
2228,07-15-2018 18:32:55,-1.788795,37.502383
2229,04-13-2018 23:52:26,-0.853643,36.995523
2230,02-10-2018 21:19:37,-1.390399,37.820331
2231,09-21-2018 13:18:45,-2.907684,37.496522
2232,02-09-2018 03:49:01,-0.882111,37.191309
2233,08-15-2018 10:48:21,-3.020735,36.623305
2234,03-19-2018 16:30:12,-0.942678,37.362695
2235,06-06-2018 08:39:37,-0.979154,37.105433
2236,07-02-2018 12:19:55,-0.827937,36.866251
2237,09-23-2018 18:01:51,-0.64404,36.691936
2238,11-18-2018 05:56:21,-0.87204,36.865348
2239,05-18-2018 19:29:32,-1.696336,37.637011
2240,09-30-2018 15:50:42,-1.057392,37.543883
2241,11-02-2018 16:25:50,-2.964533,36.511121
2242,09-06-2018 01:38:49,-1.620691,37.407533
2243,03-16-2018 09:03:52,-1.160995,36.843228
2244,11-29-2018 17:29:22,-0.931206,37.770479
2245,09-12-2018 09:30:14,-3.000741,37.481625
2246,03-29-2018 20:59:31,-2.473466,36.967044
2247,11-28-2018 23:35:14,-1.657979,37.537405
2248,07-28-2018 11:54:35,-2.004669,37.354412
2249,07-16-2018 07:06:16,-2.612958,37.263552
